Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
-,-,EDM1CFIMX6X10R1GBNI4GBW2L2C-ND,EDM1CFIMX6X10R1GBNI4GBW2L2C,TechNexion,KIT STARTER EDM TYPE1 I.MX6 DUAL,0,0,"Obsolete","0","10","-","EDM1","Obsolete","ARM® Cortex®-A9, i.MX6","1.0GHz","1","-","-","3.625"" x 2.375"" (82mm x 60mm)","EDM Compact","PCIe","1GB/1GB","SDIO/MMC","LVDS, TTL","-","USB 2.0, USB OTG 2.0","-","-","-","-","0°C ~ 60°C"
-,-,EDM2CFIMX6D10R1GBNI4GBWLS2CTE-ND,EDM2CFIMX6D10R1GBNI4GBWLS2CTE,TechNexion,MOD EDM TYPE2 I.MX6 DUAL BTOOTH,0,0,"Obsolete","0","100","-","EDM2","Obsolete","ARM® Cortex®-A9, i.MX6Dual","1.0GHz","2","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","1GB/1GB","SATA2, SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","-20°C ~ 70°C"
-,-,EDM2CFIMX6Q10R2GBNI4GBWLS2CTE-ND,EDM2CFIMX6Q10R2GBNI4GBWLS2CTE,TechNexion,MOD EDM TYPE2 I.MX6 QUAD BTOOTH,0,0,"Obsolete","0","100","-","EDM2","Obsolete","ARM® Cortex®-A9, i.MX6Quad","1.0GHz","4","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","2GB/2GB","SATA2, SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","-20°C ~ 70°C"
-,-,EDM2CFIMX6S10R512NI4GBWL2CTE-ND,EDM2CFIMX6S10R512NI4GBWL2CTE,TechNexion,MOD EDM TYPE2 I.MX6 SGL CBL/BT,0,0,"Obsolete","0","100","-","EDM2","Obsolete","ARM® Cortex®-A9, i.MX6Solo","1.0GHz","1","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","512MB/512MB","SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","-20°C ~ 70°C"
-,-,EDM2CFIMX6U10R1GBNI4GBWL2CTE-ND,EDM2CFIMX6U10R1GBNI4GBWL2CTE,TechNexion,MOD EDM TYPE2 I.MX6 DUAL BTOOTH,0,0,"Obsolete","0","100","-","EDM2","Obsolete","ARM® Cortex®-A9, i.MX6DualLite","1.0GHz","2","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","1GB/1GB","SATA2, SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","-20°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-212/Product%20-%20Datasheet/AIMB-212_DS(01.15.14)20140122135536.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-212D-S6A1E3.jpg,AIMB-212D-S6A1E-ND,AIMB-212D-S6A1E,Advantech Corp,MOTHERBOARD ATOM D510 1.66GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D510","1.66GHz","2","-","Fan","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCI","2GB/0GB","CompactFlash, SATA 2.0 (2)","CRT, LVDS, VGA","10/100/1000Mbps","USB 2.0 (8)","3","8","-","Yes","0°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-212/Product%20-%20Datasheet/AIMB-212_DS(01.15.14)20140122135536.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-212N-S6A1E.jpg,AIMB-212N-S6A1E-ND,AIMB-212N-S6A1E,Advantech Corp,MOTHERBOARD ATOM N450 1.6GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N450","1.6GHz","1","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCI","2GB/0GB","CompactFlash, SATA 2.0 (2)","CRT, LVDS, VGA","10/100/1000Mbps","USB 2.0 (8)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/AIMB-214.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-214E-S6A1E.jpg,AIMB-214E-S6A1E-ND,AIMB-214E-S6A1E,Advantech Corp,MOTHERBOARD ATOM D2550 1.86GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D2550","1.8GHz","2","17.8W","Fan","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCI","4GB/0GB","SATA 2.0 (2)","CRT, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","6","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/AIMB-214.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-214U-S6A1E.jpg,AIMB-214U-S6A1E-ND,AIMB-214U-S6A1E,Advantech Corp,MOTHERBOARD ATOM N2600 1.6GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","17.8W","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCI","4GB/0GB","SATA 2.0 (2)","CRT, HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","6","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1123C/Product%20-%20Datasheet/ARK-1123C_CH(12.10.14)20150309111257.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1123C-S3A1E.jpg,ARK-1123C-S3A1E-ND,ARK-1123C-S3A1E,Advantech Corp,FANLESS PC ATOM E3825 1.33GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom E3825","1.33GHz","2","-","Heat Sink","5.27"" x 3.71"" (133.8mm x 94.2mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","VGA","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (1)","2","-","-","Yes","-30°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1123H/Product%20-%20Datasheet/ARK-1123H_DS(08.11.17)20170817142948.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1123H-U0A1E.jpg,ARK-1123H-U0A1E-ND,ARK-1123H-U0A1E,Advantech Corp,FANLESS PC CELERON J1900 2.0GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Celeron J1900","2.0GHz","4","14.04W","Heat Sink","5.27"" x 3.71"" (133.8mm x 94.2mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (1)","1","-","-","Yes","-20°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1123L/Product%20-%20Datasheet/ARK-1123L_DS(01.17.17)20170118085636.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/ARK-1123L-S3A1E.jpg,ARK-1123L-S3A1E-ND,ARK-1123L-S3A1E,Advantech Corp,FANLESS PC ATOM E3825 1.33GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom E3825","1.33GHz","2","-","Heat Sink","5.27"" x 3.71"" (133.8mm x 94.2mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","VGA","10/100/1000Mbps","USB 2.0 (1), USB 3.0 (1)","2","8","-","Yes","-30°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/ARK-1503/Product%20-%20Datasheet/ARK-1503_DS(07.18.16)20160719110234.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1503F-D6A1E.jpg,ARK-1503F-D6A1E-ND,ARK-1503F-D6A1E,Advantech Corp,FANLESS PC ATOM D525 1.8GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D525","1.8GHz","2","-","Heat Sink","9.08"" x 5.24"" (230.3mm x 133mm)","-","Mini-PCIe","4GB/0GB","SATA HDD, CompactFlash SSD","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","2","8","-","Yes","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/ARK-2120F-S8A1E.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-2120F-S8A1E.jpg,ARK-2120F-S8A1E-ND,ARK-2120F-S8A1E,Advantech Corp,FANLESS PC ATOM D2550 1.86GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D2550","1.86GHz","2","9.2W","Heat Sink","10.41"" x 5.24"" (264.5mm x 133mm)","-","Mini-PCIe","4GB/0GB","SATA HDD, CompactFlash SSD","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (5)","6","8","-","Yes","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/ARK-2120L.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-2120L-S6A1E.jpg,ARK-2120L-S6A1E-ND,ARK-2120L-S6A1E,Advantech Corp,FANLESS PC ATOM N2600 1.6GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","-","Heat Sink","10.41"" x 5.24"" (264.5mm x 133mm)","-","Mini-PCIe","4GB/0GB","SATA HDD, CompactFlash SSD","HDMI, VGA","10/100/1000Mbps","USB 2.0 (6)","4","9","-","Yes","-20°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/ARK-2150F/Product%20-%20Datasheet/ARK-2150F_DS(05.11.16)20160511105851.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-2150F-S7A1E.jpg,ARK-2150F-S7A1E-ND,ARK-2150F-S7A1E,Advantech Corp,FANLESS PC I7 3517UE 1.7GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i7-3517UE","1.7GHz","2","10.3W","Heat Sink","10.41"" x 5.24"" (264.5mm x 133mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","DP, DVI, HDMI, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (3)","4","4","-","Yes","-20°C ~ 60°C"
http://downloadt.advantech.com/ProductFile/PIS/ARK-3403/Product%20-%20Datasheet/ARK-3403_DS(09.09.15)20150909145607.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-3403-D6A1E.jpg,ARK-3403-D6A1E-ND,ARK-3403-D6A1E,Advantech Corp,FANLESS PC ATOM D525 1.8GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D525","1.8GHz","2","13W","Heat Sink","8.66"" x 7.87"" (220mm x 200mm)","-","Mini-PCIe, PCI, PCIe","2GB/0GB","SATA HDD, CompactFlash SSD","VGA","10/100/1000Mbps (2)","USB 2.0 (6)","4","16","-","Yes","-10°C ~ 55°C"
http://downloadt.advantech.com/ProductFile/PIS/ARK-3440%20A2/Product%20-%20Datasheet/ARK-3440%20A2_DS(09.09.15)20150909145406.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-3440F-U4A2E.jpg,ARK-3440F-U4A2E-ND,ARK-3440F-U4A2E,Advantech Corp,FANLESS PC INTEL I5 520E 2.4GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i5-520E","2.4GHz","2","17.1W","Heat Sink","8.66"" x 7.87"" (220mm x 200mm)","-","Mini-PCIe, PCI, PCIe","8GB/0GB","SATA HDD, CompactFlash SSD","DVI, HDMI, VGA","10/100/1000Mbps (2)","USB 2.0 (6)","3","-","-","-","0°C ~ 50°C"
http://downloadt.advantech.com/ProductFile/PIS/ARK-3500/Product%20-%20Datasheet/ARK-3500_DS(06.18.15)20150622190847.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-3500P-00A1E.jpg,ARK-3500P-00A1E-ND,ARK-3500P-00A1E,Advantech Corp,FANLESS PC INTEL I CORE 3RD GEN,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i7/i5/i3/Celeron","2.2GHz ~ 2.7GHz","2/4","14.8W ~ 19.2W","Heat Sink","11.4"" x 9.13"" (290mm x 232mm)","-","Mini-PCIe","16GB/0GB","SATA HDD, CompactFlash SSD","CRT, DP, DVI, HDMI","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (4)","8","16","-","-","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/DS-862.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_DS-862GB-S6A1E.jpg,DS-862GB-S6A1E-ND,DS-862GB-S6A1E,Advantech Corp,SIGNAGE INTEL I3 3217UE 1.8GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i3-3217UE","1.8GHz","2","10W","Heat Sink","9.84"" x 7.48"" (250mm x 190mm)","-","Mini-PCIe","16GB/0GB","SATA3 HDD, SSD","DP","GbE","USB 3.0 (4)","1","-","-","Yes","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/DS-862.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_DS-862GB-U5A1E.jpg,DS-862GB-U5A1E-ND,DS-862GB-U5A1E,Advantech Corp,SIGNAGE INTEL I7 3555LE 2.5GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i7-3555LE","2.5GHz","2","10W","Heat Sink","9.84"" x 7.48"" (250mm x 190mm)","-","Mini-PCIe","16GB/0GB","SATA3 HDD, SSD","DP","GbE","USB 3.0 (4)","1","-","-","Yes","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/DS-862.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_DS-862GF-S6A1E.jpg,DS-862GF-S6A1E-ND,DS-862GF-S6A1E,Advantech Corp,SIGNAGE INTEL I3 3217UE 1.8GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i3-3217UE","1.8GHz","2","10W","Heat Sink","9.84"" x 7.48"" (250mm x 190mm)","-","Mini-PCIe","16GB/0GB","SATA3 HDD, SSD","DP","GbE","USB 3.0 (4)","1","-","-","Yes","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/DS-862.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_DS-862GF-U5A1E.jpg,DS-862GF-U5A1E-ND,DS-862GF-U5A1E,Advantech Corp,SIGNAGE INTEL I7 3555LE 2.5GHZ,0,0,"Obsolete","0","1","-","-","Obsolete","Intel Core i7-3555LE","2.5GHz","2","10W","Heat Sink","9.84"" x 7.48"" (250mm x 190mm)","-","Mini-PCIe","16GB/0GB","SATA3 HDD, SSD","DP","GbE","USB 3.0 (4)","1","-","-","Yes","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-2261.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2261N-S6A1E.jpg,MIO-2261N-S6A1E-ND,MIO-2261N-S6A1E,Advantech Corp,SBC ATOM N2600 1.6GHZ SODIMM,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","4.2W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","2","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-2261.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2261Z2-2GS6A1E.jpg,MIO-2261Z2-2GS6A1E-ND,MIO-2261Z2-2GS6A1E,Advantech Corp,SBC ATOM N2600 1.6GHZ 2GB BUNDLE,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","4.2W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","2","8","-","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-2261.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2261Z2-2GS8A1E.jpg,MIO-2261Z2-2GS8A1E-ND,MIO-2261Z2-2GS8A1E,Advantech Corp,SBC ATOM N2600 1.86GHZ 2GB BNDL,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2800","1.86GHz","2","5.52W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","2","8","-","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-2261.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2261Z-2GS6A1E.jpg,MIO-2261Z-2GS6A1E-ND,MIO-2261Z-2GS6A1E,Advantech Corp,SBC ATOM N2600 1.6GHZ 2GB BUNDLE,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","4.2W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","2","8","-","Yes","-20°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-2262.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MIO-2262N-S8A1E.jpg,MIO-2262N-S8A1E-ND,MIO-2262N-S8A1E,Advantech Corp,SBC ATOM N2800 1.86GHZ SODIMM,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2800","1.86GHz","2","6.12W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, PCIe","4GB/0GB","SATA, mSATA","LVDS, VGA","10/100/1000Mbps","USB 2.0 (7)","2","-","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-5250.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5250D-S8A1E.jpg,MIO-5250D-S8A1E-ND,MIO-5250D-S8A1E,Advantech Corp,SBC ATOM D2550 1.86GHZ 1M SODIMM,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D2550","1.86GHz","2","9.95W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA, CFast","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","4","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-5250.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5250DZ22GS8A1E.jpg,MIO-5250DZ22GS8A1E-ND,MIO-5250DZ22GS8A1E,Advantech Corp,SBC ATOM D2550 1.8GZ 1M 2GB BNDL,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D2550","1.86GHz","2","9.95W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA, CFast","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","4","8","-","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-5250.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5250N-S6A1E.jpg,MIO-5250N-S6A1E-ND,MIO-5250N-S6A1E,Advantech Corp,SBC ATOM N2600 1.6GHZ 1MB SODIMM,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","7.27W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA, CFast","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","4","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-5250.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5250NZ22GS6A1E.jpg,MIO-5250NZ22GS6A1E-ND,MIO-5250NZ22GS6A1E,Advantech Corp,SBC ATOM N2600 1.6GZ 1M 2GB BNDL,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","7.27W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA, CFast","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","4","8","-","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/MIO-5250.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-5250NZ-2GS6A1E.jpg,MIO-5250NZ-2GS6A1E-ND,MIO-5250NZ-2GS6A1E,Advantech Corp,SBC ATOM N2600 1.6GZ 1M 2GB BNDL,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N2600","1.6GHz","2","7.27W","Heat Sink","5.7"" x 4"" (146mm x 102mm)","MIO-Compact","Mini-PCIe, MIOe","4GB/0GB","SATA, mSATA, CFast","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (6)","4","8","-","Yes","-20°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3362.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3362N-S6A1E.jpg,PCM-3362N-S6A1E-ND,PCM-3362N-S6A1E,Advantech Corp,SBC ATOM N450 1.66GHZ SODIMM,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N450","1.66GHz","1","10.06W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104-Plus","PC/104-Plus","2GB/0GB","SATA2, Flash 2GB","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3362.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3362N-S6F4A1E.jpg,PCM-3362N-S6F4A1E-ND,PCM-3362N-S6F4A1E,Advantech Corp,SBC ATOM N450 1.66GHZ SODIMM,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N450","1.66GHz","1","10.06W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104-Plus","PC/104-Plus","2GB/0GB","SATA2, Flash 4GB","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3362.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/PCM-3362Z-1GS6A1E.jpg,PCM-3362Z-1GS6A1E-ND,PCM-3362Z-1GS6A1E,Advantech Corp,SBC ATOM N450 1.66GHZ 1GB BUNDLE,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N450","1.66GHz","1","10.06W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104-Plus","PC/104-Plus","2GB/0GB","SATA2, Flash 2GB","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3362.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3362Z2-1GS6A1E.jpg,PCM-3362Z2-1GS6A1E-ND,PCM-3362Z2-1GS6A1E,Advantech Corp,SBC ATOM N450 1.66GHZ 1GB BUNDLE,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N450","1.66GHz","1","10.06W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104-Plus","PC/104-Plus","2GB/0GB","SATA2, Flash 2GB","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3363.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3363D-1GS8A1E.jpg,PCM-3363D-1GS8A1E-ND,PCM-3363D-1GS8A1E,Advantech Corp,SBC ATOM D525 1.8GHZ 1GB DDR3,0,0,"Obsolete","0","1","-","-","Obsolete","Atom D525","1.8GHz","2","9.25W","Fan","3.8"" x 3.5"" (96mm x 90mm)","PC/104","PC/104","1GB/1GB","SATA2, CompactFlash","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3363.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3363N-1GS6A1E.jpg,PCM-3363N-1GS6A1E-ND,PCM-3363N-1GS6A1E,Advantech Corp,SBC ATOM N455 1.66GHZ 1GB DDR3,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N455","1.66GHz","1","7.02W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104","PC/104","1GB/1GB","SATA2, CompactFlash","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3363.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3363Z-1GS6A1E.jpg,PCM-3363Z-1GS6A1E-ND,PCM-3363Z-1GS6A1E,Advantech Corp,SBC ATOM N455 1.66GHZ 1GB DDR3,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N455","1.66GHz","1","7.02W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104","PC/104","1GB/1GB","SATA2, CompactFlash","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/PCM-3363.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_PCM-3363Z2-1GS6A1E.jpg,PCM-3363Z2-1GS6A1E-ND,PCM-3363Z2-1GS6A1E,Advantech Corp,SBC ATOM N455 1.66GHZ 1GB DDR3,0,0,"Obsolete","0","1","-","-","Obsolete","Atom N455","1.66GHz","1","7.02W","Heat Sink","3.8"" x 3.5"" (96mm x 90mm)","PC/104","PC/104","1GB/1GB","SATA2, CompactFlash","LVDS, VGA","10/100/1000Mbps","USB 2.0 (4)","3","8","-","Yes","0°C ~ 60°C"
