Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-SMX8.pdf,//media.digikey.com/Photos/Congatec/MFG_051050.jpg,2144-051000-ND,051000,congatec,CPU BOARD NXP MX8 2XARM,1,0,"328.05000","0","1","-","conga-SMX8","Active","NXP i.MX8 QuadMax","-","8","-","-","3.23"" x 1.97"" (82mm x 50mm)","SMARC 2.0","PCIe, SATA","4GB","eMMC","DP, eDP, HDMI, LVDS, MIPI","GbE","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-PA5.pdf,//media.digikey.com/Photos/Congatec/MFG_048153.jpg,2144-048123-ND,048123,congatec,CPU BOARD INTEL PENTIUM 1.5GHZ,1,0,"333.45000","0","1","-","conga-PA5","Active","Pentium N4200","2.5GHz","4","6.0W","Fan","3.94"" x 2.84"" (100mm x 72mm)","Pico-ITX","mPCIe","-/4GB","-","DP, LVDS","GbE (2), RJ45 (2)","USB 2.0 (2), USB 3.0 (3)","2","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-SMX8.pdf,//media.digikey.com/Photos/Congatec/MFG_051050.jpg,2144-051020-ND,051020,congatec,CPU BOARD NXP MX8 2XARM,1,0,"345.60000","0","1","-","conga-SMX8","Active","NXP i.MX8 QuadMax","-","8","-","-","3.23"" x 1.97"" (82mm x 50mm)","SMARC 2.0","PCIe, SATA","6GB","eMMC","DP, eDP, HDMI, LVDS, MIPI","GbE","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QA5.pdf,//media.digikey.com/Photos/Congatec/MFG_015531.jpg,2144-015500-ND,015500,congatec,CPU BOARD INTEL ATOM 1.6GHZ 8GB,1,0,"356.40000","0","1","-","conga-QA5","Active","Atom x7-E3950","2.0GHz","4","12W","-","2.75"" x 2.75"" (70mm x 70mm)","Qseven R2.0","-","8GB/8GB","eMMC","DisplayPort, DVI, HDMI","GbE (3)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-PA5.pdf,//media.digikey.com/Photos/Congatec/MFG_048153.jpg,2144-048100-ND,048100,congatec,CPU BOARD INTEL ATOM X7 2.0GHZ,1,0,"363.15000","0","1","-","conga-PA5","Active","Atom x7-E3950","2.0GHz","4","12W","Fan","3.94"" x 2.84"" (100mm x 72mm)","Pico-ITX","mPCIe","2MB/8GB","-","DP, LVDS","GbE (2), RJ45 (2)","USB 2.0 (2), USB 3.0 (3)","2","-","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/UNO-2271G_6-27-18.pdf,-,2084-UNO-2271G-E23AE-ND,UNO-2271G-E23AE,Advantech Corp,INTEL&AMP;#174; ATOM POCKET-SIZ,1,0,"367.20000","0","1","-","-","Active","Atom E3815","1.46GHz","1","12W","-","3.94"" x 2.76"" x 2.56"" (100mm x 70mm x 65mm)","Micro Size","mPCIe","0GB/4GB","eMMC, mSATA","HDMI","10/100/1000Mbps, RJ45(2)","USB 3.0 (1)","2","-","-","Yes","0°C ~ 50°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QA5.pdf,//media.digikey.com/Photos/Congatec/MFG_015531.jpg,2144-015523-ND,015523,congatec,CPU BOARD INTEL PENTIUM N4200,1,0,"375.30000","0","1","-","conga-QA5","Active","Pentium N4200","2.5GHz","4","6W","-","2.75"" x 2.75"" (70mm x 70mm)","Qseven R2.0","-","8GB/8GB","eMMC","DisplayPort, DVI, HDMI","GbE (3)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
ftp://ftp.ibase.com.tw/productdatasheet/Embedded%20Computing%20Catalog/Motherboards/MI998_Datasheet.pdf,//media.digikey.com/Photos/IBASE-Technology/MFG_MI998AF-C246.jpg,2228-MI998AF-C246-ND,MI998AF-C246,iBASE Technology,ITX LGA1151 XEON E CORE I7/I5/I3,0,0,"379.00000","0","1","Bulk","*","Active","Intel Core/Celeron/Pentium/Xeon","4.7GHz","1","-","-","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","PCI","32GB/0GB","M.2, SATA III","Display Port, DVI, HDMI, LVDS","GbE (2)","USB 2.0 (2), USB 3.0 (6)","2","-","-","Yes","0°C ~ 60°C"
-,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPC-2702.jpg,1241-VL-EPC-2702-EDK-02-8-ND,VL-EPC-2702-EDK-02-8,VersaLogic Corporation,SBC I.MX6 QUAD CPU WI-FI/BT EMMC,0,0,"385.00000","0","1","-","Swordtail","Active","ARM® Cortex®-A9, i.MX6Quad","800MHz","4","2.21W","Heat Sink","3.7"" x 3.7"" (95mm x 95mm)","-","-","4GB/2GB","eMMC, MicroSD","HDMI, LVDS","10/100/1000Mbps (1)","USB 2.0 (2)","1","9","-","Yes","-40°C ~ 85°C"
http://www.advantech.com/products/todatasheet/dc90e0bd-6f2f-47d1-ad72-0e4bd245407d,-,2084-UNO-2271G-E021AE-ND,UNO-2271G-E021AE,Advantech Corp,INTEL&AMP;#174; ATOM POCKET-SIZ,1,0,"389.45000","0","1","-","-","Active","Atom E3825","1.33GHz","2","12W","-","3.94"" x 2.76"" x 1.18"" (100mm x 70mm x 30mm)","Pocket Size","mPCIe","0GB/4GB","eMMC, mSATA","HDMI","10/100/1000Mbps, RJ45(2)","USB 3.0 (1)","-","-","-","Yes","0°C ~ 50°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-PA5.pdf,//media.digikey.com/Photos/Congatec/MFG_048153.jpg,2144-048110-ND,048110,congatec,CPU BOARD INTEL ATOM X7 2.0GHZ,1,0,"391.50000","0","1","-","conga-PA5","Active","Atom x7-E3950","2.0GHz","4","12W","Fan","3.94"" x 2.84"" (100mm x 72mm)","Pico-ITX","mPCIe","2MB/8GB","-","DP, LVDS","GbE (2), RJ45 (2)","USB 2.0 (2), USB 3.0 (3)","2","-","-","Yes","-40°C ~ 85°C"
ftp://ftp.ibase.com.tw/productmanual/USER'S%20Manual/MI988F_User%20Manual.pdf,//media.digikey.com/Photos/IBASE-Technology/MFG_MI988F-1605.jpg,2228-MI988F-1605-ND,MI988F-1605,iBASE Technology,"ITX, AMD RYZEN V1605B QC APU",0,0,"416.67000","0","1","Bulk","*","Active","AMD Ryzen™ Embedded V1000B","-","1","-","-","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, M.2","32GB/0GB","M.2, SATA III","Display Port, eDP, HDMI, LVDS","GbE (2)","USB 3.1 (4)","6","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QA5.pdf,//media.digikey.com/Photos/Congatec/MFG_015531.jpg,2144-015510-ND,015510,congatec,CPU BOARD INTEL ATOM X7 1.6GHZ,1,0,"422.55000","0","1","-","conga-QA5","Active","Atom x7-E3950","2.0GHz","4","12W","-","2.75"" x 2.75"" (70mm x 70mm)","Qseven R2.0","-","8GB/8GB","eMMC","DisplayPort, DVI, HDMI","GbE (3)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7XD.pdf,//media.digikey.com/Photos/Congatec/MFG_047531.jpg,2144-047505-ND,047505,congatec,CPU BOARD INTEL PENTIUM 2.2GHZ,1,0,"429.30000","0","1","-","conga-B7XD","Active","Pentium D-1508","2.2GHz","2","19W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","48GB","SATA 3.0 (2)","-","10GbE (2)","USB 2.0 (4), USB 3.0 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7AC.pdf,//media.digikey.com/Photos/Congatec/MFG_048253.jpg,2144-048213-ND,048213,congatec,CPU BOARD INTEL ATOM 1.5GHZ,1,0,"446.85000","0","1","-","conga-B7AC","Active","Atom C350","1.6GHz","4","11.5W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","96GB/0GB","SATA 3.0 (2)","-","2.5GbE (4)","USB 2.0 (4), USB 3.0 (2)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7AC.pdf,//media.digikey.com/Photos/Congatec/MFG_048253.jpg,2144-048203-ND,048203,congatec,CPU BOARD INTEL ATOM 2.2GHZ,1,0,"446.85000","0","1","-","conga-B7AC","Active","Atom C3958","2.2GHz","4","16W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","96GB/0GB","SATA 3.0 (2)","-","2.5GbE (2), 10GbE (2)","USB 2.0 (4), USB 3.0 (2)","-","-","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Connectcore6-plus-SBC_8-16-18.pdf,-,602-2284-ND,CC-SB-WMX-KK8D,Digi,CONNECTCORE 6 PLUS SBC,0,0,"469.00000","0","1","-","ConnectCore® 6","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","2.83"" x 3.94"" (72mm x 100mm)","Pico-ITX","CAN, I²C, SPI, Wi-Fi/Bluetooth, XBee RF, Cellular","2GB/-","eMMC/SD/SATA","HDMI, LCD, LVDS, MIPI-DSI","GbE","USB 2.0 (4)","1","12","-","-","-40°C ~ 85°C"
https://www.advantech.com/products/todatasheet/16fa2125-2758-438f-86d2-5763dfa4bc47?utm_source=corpsite,-,1588-ARK-1123L-S3A2E-ND,ARK-1123L-S3A2E,Advantech Corp,ULTRA COMPACT FANLESS EMBEDDED I,1,0,"528.01000","0","1","-","-","Active","Atom E3825","1.33GHz","2","-","-","5.27"" x 3.71"" (133.8mm x 94.2mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","VGA","10/100/1000Mbps","USB 2.0 (1), USB 3.0 (1)","2","-","-","Yes","-30°C ~ 70°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TR4.pdf,//media.digikey.com/Photos/Congatec/MFG_041655.jpg,2144-041602-ND,041602,congatec,CPU BOARD AMD 2.0GHZ W/GRAPHICS,1,0,"538.65000","0","1","-","conga-TR4","Active","AMD V1605B","3.6GHz","4","25W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 6 Basic Module","PCIe, SATA","32GB","-","DisplayPort, HDMI","GbE","USB 2.0 (8), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7E3.pdf,//media.digikey.com/Photos/Congatec/CONGA-B7E3.jpg,2144-048608-ND,048608,congatec,CPU BOARD AMD 2.1GHZ 8MB,1,0,"549.45000","0","1","-","conga-B7E3","Active","AMD EPYC 3101","2.9GHz","4","35W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","PCIe, SATA","96GB","-","-","GbE, 10GbE (4)","USB 2.0 (4), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.advantech.com/products/todatasheet/2bb991c2-e9a5-4e7c-8671-ab2ca7cb646c?utm_source=corpsite,-,1588-ARK-6322-Q0A2E-ND,ARK-6322-Q0A2E,Advantech Corp,COMPACT FANLESS MINI-ITX EMBEDDE,1,0,"571.90000","0","1","-","-","Active","Celeron J1900","2GHz","4","-","-","7.87"" x 2.50"" (200mm x 64mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","DP, VGA","10/100/1000Mbps","USB 2.0 (7), USB 3.0 (1)","2","-","-","Yes","0°C ~ 50°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TR4.pdf,//media.digikey.com/Photos/Congatec/MFG_041655.jpg,2144-041610-ND,041610,congatec,CPU BOARD AMD 2MB DDR W/GRAPHI,0,0,"576.45000","0","1","-","conga-TR4","Active","AMD V1404I","-","4","15W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 6 Basic Module","PCIe, SATA","32GB","-","DisplayPort, HDMI","GbE","USB 2.0 (8), USB 3.1 (4)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TR4.pdf,//media.digikey.com/Photos/Congatec/MFG_041655.jpg,2144-041600-ND,041600,congatec,CPU BOARD AMD 3.35GHZ W/GRAPHIC,1,0,"719.55000","0","1","-","conga-TR4","Active","AMD V1807B","3.75GHz","4","54W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 6 Basic Module","PCIe, SATA","32GB","-","DisplayPort, HDMI","GbE","USB 2.0 (8), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7XD.pdf,//media.digikey.com/Photos/Congatec/MFG_047531.jpg,2144-047522-ND,047522,congatec,CPU BOARD INTEL XENON 1.3GHZ 6MB,1,0,"769.50000","0","1","-","conga-B7XD","Active","Xeon D-1529","1.3GHz","4","20W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","48GB","SATA 3.0 (2)","-","-","USB 2.0 (4)","-","-","-","Yes","-40°C ~ 85°C"
https://developer.solid-run.com/download/honeycomb-lx2k-datasheet/?wpdmdl=4675&ind=1564495256714,-,1668-SRLX216S00D00GE064H03CH-ND,SRLX216S00D00GE064H03CH,SolidRun LTD,SBC MINI-ITX LX2K T7 HONEYCOMB,0,0,"774.00000","0","1","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TS370.pdf,//media.digikey.com/Photos/Congatec/CONGA-TS370.jpg,2144-049001-ND,049001,congatec,CPU BOARD INTEL COFFELAKE 2.5GHZ,1,0,"783.00000","0","1","-","conga-TS370","Active","Intel Core i5-8400H","4.2GHz","4","45W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 6 Basic Module","PCIe, SATA","64GB","-","DisplayPort, HDMI","GbE","USB 2.0 (8), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
ftp://ftp.ibase.com.tw/productdatasheet/Embedded%20Computing%20Catalog/Disk-Size%20SBCs/IB917_Datasheet.pdf,//media.digikey.com/Photos/IBASE-Technology/MFG_IB917AF-7300.jpg,2228-IB917AF-7300-ND,IB917AF-7300,iBASE Technology,3.5"" INTEL CORE I5-6300U,0,0,"791.00000","0","1","Bulk","*","Active","Intel Core i5-7300U","2.6GHz, 3.6GHz","1","-","-","4.02"" x 5.79"" (102.00mm x 147.00mm)","3.5"" SBC","Mini-PCIe","32GB/0GB","mSATA, SATA III","Display Port, eDP, HDMI, LVDS, VGA","GbE (2)","USB 2.0 (2), USB 3.0 (4)","4","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7E3.pdf,//media.digikey.com/Photos/Congatec/CONGA-B7E3.jpg,2144-048604-ND,048604,congatec,CPU BOARD AMD 2.5GHZ 16MB,1,0,"1000.00000","0","1","-","conga-B7E3","Active","AMD EPYC 3255","3.1GHz","8","55W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","PCIe, SATA","96GB","-","-","GbE, 10GbE (4)","USB 2.0 (4), USB 3.1 (4)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7AC.pdf,//media.digikey.com/Photos/Congatec/MFG_048253.jpg,2144-048205-ND,048205,congatec,CPU BOARD INTEL ATOM 1.6GHZ,1,0,"1000.00000","0","1","-","conga-B7AC","Active","Atom C330","1.6GHz","2","9.5W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","96GB/0GB","SATA 3.0 (2)","-","2.5GbE (2), 10GbE (2)","USB 2.0 (4), USB 3.0 (2)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7AC.pdf,//media.digikey.com/Photos/Congatec/MFG_048253.jpg,2144-048210-ND,048210,congatec,CPU BOARD INTEL ATOM 2.0GHZ,1,0,"1082.70000","0","1","-","conga-B7AC","Active","Atom C3808","2.0GHz","12","24W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","96GB/0GB","SATA 3.0 (2)","-","10GbE (4)","USB 2.0 (4), USB 3.0 (2)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TS370.pdf,//media.digikey.com/Photos/Congatec/CONGA-TS370.jpg,2144-049000-ND,049000,congatec,CPU BOARD INTEL COFFELAKE 2.6GHZ,1,0,"1089.45000","0","1","-","conga-TS370","Active","Intel Core i7-8850H","4.3GHz","6","45W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 6 Basic Module","PCIe, SATA","64GB","-","DisplayPort, HDMI","GbE","USB 2.0 (8), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7E3.pdf,//media.digikey.com/Photos/Congatec/CONGA-B7E3.jpg,2144-048600-ND,048600,congatec,CPU BOARD AMD 2.15GHZ 32MB,1,0,"1215.00000","0","1","-","conga-B7E3","Active","AMD EPYC 3451","3.0GHz","16","100W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","PCIe, SATA","96GB","-","-","GbE, 10GbE (4)","USB 2.0 (4), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TS370.pdf,//media.digikey.com/Photos/Congatec/CONGA-TS370.jpg,2144-049002-ND,049002,congatec,CPU BOARD XENON 2.7GHZ 12MB,1,0,"1236.60000","0","1","-","conga-TS370","Active","Intel Xeon E-2176M","4.4GHz","6","45W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 6 Basic Module","PCIe, SATA","64GB","-","DisplayPort, HDMI","GbE","USB 2.0 (8), USB 3.1 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7AC.pdf,//media.digikey.com/Photos/Congatec/MFG_048253.jpg,2144-048200-ND,048200,congatec,CPU BOARD INTEL ATOM 2.0GHZ,1,0,"1254.15000","0","1","-","conga-B7AC","Active","Atom C3958","2.0GHz","16","31W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","96GB/0GB","SATA 3.0 (2)","-","10GbE (4)","USB 2.0 (4), USB 3.0 (2)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7XD.pdf,//media.digikey.com/Photos/Congatec/MFG_047531.jpg,2144-047502-ND,047502,congatec,CPU BOARD INTEL XENON 2.0GHZ,0,0,"1379.70000","0","1","-","conga-B7XD","Active","Xeon D-1548","2.0GHz","8","45W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","48GB","SATA 3.0 (2)","-","10GbE (2)","USB 2.0 (4), USB 3.0 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7XD.pdf,//media.digikey.com/Photos/Congatec/MFG_047531.jpg,2144-047520-ND,047520,congatec,CPU BOARD INTEL XENON 1.5GHZ,1,0,"1738.80000","0","1","-","conga-B7XD","Active","Xeon D-1559","1.5GHz","12","45W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","48GB","SATA 3.0 (2)","-","10GbE (2)","USB 2.0 (4), USB 3.0 (4)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-B7XD.pdf,//media.digikey.com/Photos/Congatec/MFG_047531.jpg,2144-047500-ND,047500,congatec,CPU BOARD INTEL XENON 1.3GHZ,1,0,"2694.60000","0","1","-","conga-B7XD","Active","Xeon D-1577","1.3GHz","16","45W","-","4.92"" x 3.74"" (125mm x 95mm)","COM Express Type 7 Basic Module","-","48GB","SATA 3.0 (2)","-","10GbE (2)","USB 2.0 (4), USB 3.0 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1448-ND,VL-EPM-43ECP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",1,0,"2988.01000","0","1","-","Liger","Active","Intel Core i7-7600U","3.9GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPM-43.jpg,1241-1449-ND,VL-EPM-43ECP-16,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",1,0,"3095.02000","0","1","-","Liger","Active","Intel Core i7-7600U","3.9GHz","2","13.3W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","16GB/16GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/102110363_Web.pdf,-,1597-102110363-ND,102110363,"Seeed Technology Co., Ltd",ROCK PI S - MINI COMPUTER WITH R,0,0,"12.62000","0","1","-","-","Active","Rochchip RK3308, ARM Cortex 35","-","4","-","-","1.50"" x 1.50"" (38.10mm x 38.10mm)","-","GPIO, I²C, I²s, PWM, SPI, UART","256MB/0GB","-","HDMI","10/100Mbps, RJ45","USB 2.0 HOST Type A, USB 2.0 OTG Type C","-","26","-","No","-"
-,-,1597-102110318-ND,102110318,"Seeed Technology Co., Ltd",SOM-STM32MP157C,0,0,"27.44000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128N128-ND,PICOIMX6G205R128N128,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"36.25000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/102991305_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_102991305.jpg,1597-102991305-ND,102991305,"Seeed Technology Co., Ltd",I.MX6ULL MCIMX6Y2CVM08AB  CORTEX,0,0,"40.80000","0","1","-","-","Active","ARM® Cortex®-A7","800MHz","1","-","-","-","-","I²C, LCD, SD","8GB/512MB","eMMC, NAND - Flash, MicroSD","-","100Mbps (2)","USB Type A (1), USB OTG Type C (1)","-","-","-","-","-40°C ~ 80°C"
-,-,PICOIMX6G205R256N256-ND,PICOIMX6G205R256N256,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"41.25000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128Q064-ND,PICOIMX6G205R128Q064,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"43.75000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R512N512-ND,PICOIMX6G205R512N512,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"47.50000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128N128TE-ND,PICOIMX6G205R128N128TE,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"48.75000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6ulemmc.pdf,-,PICOIMX6G205R256E04-ND,PICOIMX6G205R256E04,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"50.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R256Q128-ND,PICOIMX6G205R256Q128,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"50.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R256N256TE-ND,PICOIMX6G205R256N256TE,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"53.75000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6ulemmc.pdf,-,PICOIMX6G205R512E04-ND,PICOIMX6G205R512E04,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"53.75000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128N128BW-ND,PICOIMX6G205R128N128BW,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"55.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128N128TI-ND,PICOIMX6G205R128N128TI,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"55.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R512Q128-ND,PICOIMX6G205R512Q128,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"55.00000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,PICOIMX6G205R128Q064TE-ND,PICOIMX6G205R128Q064TE,TechNexion,PICO SOM NXP I.MX6 ULTRALITE 528,0,0,"56.25000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i1.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM01E-3C.jpg,SRMX6SOW00D512E000V15C0-ND,SRMX6SOW00D512E000V15C0,SolidRun LTD,SOM SINGLE CORE 512MB 1GHZ,0,0,"56.40000","0","60","-","MicroSoM i1","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","SATA, PCIe","512MB/512MB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","0°C ~ 60°C"
